v1,v2,v3,v4,v5
2989774,371.34875,2,6,5
2989774,343.71133,5,1,5
2989774,344.69379,0,6,5
2989774,285.94421,1,7,5
2989774,445.50998,6,9,5
2989774,329.91891,6,1,5
2989774,331.9715,2,2,5
2989774,313.40952,4,8,5
2989774,438.86081,2,5,5
115784,247.728,5,11,4
115784,261.9357,2,8,4
115784,201.67796,0,5,4
115784,239.40828,6,6,4
115784,367.37057,3,9,4
115784,268.89413,3,7,4
115784,249.46835,4,5,4
115784,334.60562,3,6,4
115784,325.76712,4,9,4
115784,294.80188,3,5,4
115784,438.58536,2,12,4
115784,276.17581,1,11,4
115784,257.81506,5,11,4
115784,281.43976,6,11,4
115784,319.33548,5,10,4
115784,250.36232,0,6,4
115784,289.58273,3,5,4
115784,257.96191,4,6,4
115784,250.9469,0,10,4
115784,274.26532,3,8,4
115784,239.25546,5,8,4
115784,298.12943,3,11,4
115784,269.28925,0,9,4
115784,238,0,7,4
115784,211.74699,5,6,4
115784,223.25694,6,8,4
115784,281.06165,3,8,4
115784,354.25217,0,12,4
115784,283.00699,6,9,4
115784,260.36539,2,7,4
115784,269.68909,1,6,4
115784,318.53845,5,10,4
115784,289.13608,6,10,4
115784,389.00589,1,9,4
115784,258.21127,6,5,4
115784,304.45456,3,6,4
115784,321.29031,4,12,4
115784,203.85471,5,7,4
115784,364.83536,2,12,4
115784,226.48245,0,6,4
115784,320.7338,0,9,4
115784,228.88422,6,6,4
115784,233.77869,6,11,4
115784,289.24545,1,6,4
115784,290.55084,0,9,4
115784,337.49286,2,10,4
115784,255.30539,6,8,4
115784,296.23712,4,10,4
115784,248.14285,0,8,4
115784,230.24675,5,8,4
115784,394.69016,6,12,4
115784,227.64052,4,12,4
115784,271.00598,4,7,4
115784,208.25,0,6,4
115784,194.6842,3,7,4
115784,318.66965,0,11,4
115784,250.86301,4,7,4
115784,203.05469,3,12,4
115784,407.28235,3,9,4
115784,327.21295,1,12,4
115784,282.36423,2,11,4
115784,234.48718,6,11,4
115784,353.30588,3,10,4
115784,416.8187,2,9,4
115784,324.66666,1,10,4
115784,271.20407,1,7,4
115784,220.34314,4,12,4
115784,234.01888,6,11,4
115784,204.53967,5,12,4
115784,366.37012,3,12,4
115784,274.25665,0,10,4
115784,270.54285,2,5,4
115784,274.04544,6,10,4
115784,233.77083,5,5,4
115784,200.13387,1,9,4
115784,213.41615,6,8,4
115784,332.51807,4,10,4
115784,270.54309,4,6,4
115784,248.39999,2,12,4
115784,271.99124,4,6,4
115784,336.75302,2,5,4
115784,302.90344,1,5,4
115784,247.4698,5,7,4
115784,327.32544,3,11,4
115784,210.86957,6,7,4
115784,222.03703,6,6,4
115784,265.56934,2,7,4
115784,269.65384,1,8,4
115784,258.10657,1,8,4
115784,200.59615,4,7,4
115784,347.13699,3,10,4
115784,317.01242,2,10,4
115784,233.39999,1,5,4
115784,242.3125,6,12,4
115784,303.42203,3,11,4
115784,206.46809,2,7,4
115784,261.09723,4,5,4
115784,304.35947,2,6,4
115784,207.75439,0,8,4
115784,234.16457,0,6,4
115784,242.38126,4,9,4
115784,373.93549,2,9,4
115784,240.25316,5,6,4
115784,283.12943,2,7,4
115784,244.77856,5,9,4
115784,280.84869,6,5,4
115784,335.50449,1,9,4
115784,308.04761,1,10,4
115784,220.60001,5,8,4
115784,268.28571,0,9,4
115784,262.90723,4,11,4
115784,346.53192,1,12,4
115784,320.31314,5,11,4
115784,228.8535,6,8,4
115784,289.94702,5,10,4
115784,290.50589,3,7,4
115784,450.20801,1,12,4
115784,221.83582,5,7,4
115784,273.79517,2,8,4
115784,253.95082,3,12,4
115784,235.45926,4,7,4
115784,322.89655,1,10,4
115784,259.43088,5,9,4
115784,223.70248,0,8,4
115784,396.66418,5,12,4
115784,225.26221,6,8,4
115784,227.89899,5,6,4
115784,272.55881,1,7,4
115784,226.65433,0,6,4
115784,275.36539,2,8,4
115784,308.88095,2,11,4
115784,318.20001,3,11,4
115784,287.45239,2,6,4
115784,266.08176,3,7,4
115784,269.35938,3,7,4
115784,364.52353,4,12,4
115784,234.70909,5,5,4
115784,279.64999,4,11,4
115784,331.36969,2,11,4
115784,259.6355,1,7,4
115784,336.38608,1,9,4
115784,262.392,4,8,4
115784,240.67241,0,11,4
115784,231.92105,0,7,4
115784,261.21277,5,8,4
115784,343.66888,3,10,4
115784,320.4408,4,10,4
115784,245.44943,5,11,4
115784,268.51129,4,11,4
115784,303.40158,3,10,4
115784,216.99083,6,7,4
115784,337.875,4,9,4
115784,224.66949,5,7,4
115784,224.34328,4,8,4
115784,181.92941,2,11,4
115784,243.84277,6,7,4
115784,318.68182,2,6,4
115784,245.81897,5,11,4
115784,241.30357,0,8,4
115784,198.42241,2,12,4
115784,333.14844,6,11,4
115784,322.45782,6,9,4
115784,352.93903,6,12,4
115784,202.21008,1,7,4
115784,252.42857,4,5,4
115784,243.625,0,7,4
115784,245.98058,0,11,4
115784,239.95,6,9,4
115784,368.3876,2,10,4
115784,255.64178,1,7,4
115784,301.2561,2,6,4
115784,361.69403,1,9,4
115784,277.14001,3,8,4
115784,259.33899,6,9,4
115784,335.29413,1,10,4
115784,232.28378,0,9,4
115784,197.65041,1,12,4
115784,274.28906,0,12,4
115784,267.02704,1,12,4
115784,272.62964,3,6,4
115784,329.86667,4,10,4
115784,298.30304,1,6,4
115784,228.26315,5,5,4
115784,298.09354,5,9,4
115784,206.70409,6,6,4
115784,244.7047,4,6,4
115784,247.22153,3,9,4
115784,283.2973,1,6,4
115784,189.61365,1,11,4
115784,363.15277,2,10,4
115784,227.10843,0,12,4
115784,296.95782,2,8,4
115784,383.80814,3,12,4
115784,252.46715,2,9,4
115784,255.99207,1,11,4
115784,359.68311,5,12,4
115784,247.7037,5,6,4
115784,234.20895,0,5,4
115784,220.31654,5,8,4
115784,213.76404,0,7,4
115784,225.4375,6,7,4
115784,267.42969,4,8,4
115784,190.87143,0,12,4
115784,320.4079,5,12,4
115784,205.94318,0,11,4
115784,299.57745,0,10,4
115784,373.2442,2,9,4
115784,349.33334,6,10,4
115784,259.41666,3,8,4
115784,259.73135,4,8,4
115784,363.23495,3,9,4
115784,287.70001,6,10,4
115784,296.4491,3,6,4
115784,374.53528,2,12,4
115784,232.40678,6,6,4
115784,287.64847,5,10,4
115784,286.02969,0,12,4
115784,334.18604,2,10,4
115784,271.46295,1,8,4
115784,267.69913,0,10,4
115784,335.60562,1,11,4
115784,286.48865,4,11,4
115784,341.84961,4,10,4
115784,253.98425,4,8,4
115784,367.64197,3,10,4
115784,355.00613,6,12,4
115784,291.09488,1,8,4
115784,319.31757,4,9,4
115784,323.38687,5,9,4
115784,286.57397,2,7,4
6847121,537.8963,0,9,6
6847121,562.16669,6,1,6
6847121,594.8866,4,8,6
6847121,574.62604,6,8,6
6847121,580.53784,5,8,6
6847121,570.03156,0,6,6
2015818,221.89848,1,4,5
2015818,299.0101,6,10,5
2015818,133.18324,0,3,5
2015818,189.06805,1,8,5
2015818,262.27512,6,10,5
2015818,196.99483,6,3,5
2015818,171.99487,2,5,5
2015818,194.42593,0,4,5
2015818,143.61539,0,2,5
2015818,125.07772,3,2,5
2015818,185.37607,0,11,5
2015818,219.73232,6,4,5
2015818,227.67017,3,4,5
2015818,290.33566,1,9,5
2015818,181.22726,5,7,5
2015818,155.02963,3,1,5
2015818,192.68254,1,7,5
2015818,153.14674,0,8,5
2015818,181.74176,5,7,5
2015818,236.25131,4,4,5
2015818,195.95152,0,11,5
2015818,190.77551,6,8,5
2015818,217.5,4,4,5
2015818,178.53847,5,8,5
2015818,232.60303,6,4,5
2015818,227.0914,4,11,5
2015818,202.65433,1,7,5
2015818,236.47368,1,3,5
2015818,249.63043,3,4,5
2015818,126.22535,1,2,5
2015818,187.70558,6,8,5
2015818,156.68639,3,12,5
2015818,357.55838,3,9,5
2015818,249.81538,4,6,5
2015818,215.13705,2,8,5
2015818,275.81006,1,6,5
2015818,150.40572,1,1,5
2015818,230.50253,5,4,5
2015818,277.17365,1,10,5
2015818,207.7619,1,3,5
2015818,159.28777,2,1,5
2015818,136.50256,2,2,5
2015818,135.72308,6,2,5
2015818,155.57652,1,1,5
2015818,189.09836,5,8,5
2015818,295.09238,2,10,5
2015818,186.15427,1,7,5
2015818,208.58791,5,5,5
2015818,162.13918,3,1,5
2015818,204.64104,2,11,5
2015818,287.66837,3,12,5
2015818,182.18135,6,12,5
2015818,204.09795,4,7,5
2015818,155.11905,5,12,5
2015818,159.53459,5,2,5
2015818,221.56186,3,11,5
2015818,302.05103,4,12,5
2015818,189.01031,5,3,5
2015818,186.28645,6,7,5
2015818,163.62206,0,12,5
2015818,274.91925,1,11,5
2015818,272.94376,5,10,5
2015818,168.01308,2,12,5
2015818,212.7795,5,11,5
2015818,178.34196,6,11,5
2015818,231.64975,2,3,5
2015818,217.10553,3,7,5
2015818,215.99477,0,12,5
2015818,243.92784,5,10,5
2015818,161.50829,3,12,5
2015818,206.82652,3,7,5
2015818,139.15517,5,2,5
2015818,159.58064,4,1,5
2015818,238.55276,5,5,5
2015818,196.85127,6,11,5
2015818,177.63333,4,3,5
2015818,180.97409,6,7,5
2015818,166.52821,1,12,5
2015818,211.92616,1,11,5
2015818,160.325,0,3,5
2015818,183.76331,3,9,5
2015818,163.1658,0,6,5
2015818,293.72192,5,12,5
2015818,194.25,3,11,5
2015818,163.13245,1,5,5
2015818,235.03448,2,10,5
2015818,213.23077,6,6,5
2015818,146.536,1,9,5
2015818,228.86154,4,6,5
2015818,198.18797,0,4,5
2015818,227.12643,1,4,5
2015818,270.50256,1,5,5
2015818,179.28847,0,9,5
2015818,198.98975,4,7,5
2015818,247.73981,4,5,5
2015818,211.0567,3,8,5
2015818,244.07483,3,10,5
2015818,265.55331,2,5,5
2015818,302.58463,3,10,5
2015818,304.78174,3,5,5
2015818,141.97452,4,1,5
2015818,249.78571,5,9,5
2015818,197.27274,5,3,5
2015818,260.76019,6,10,5
2015818,232.17526,6,5,5
2015818,316.25772,3,10,5
2015818,180.69565,0,9,5
2015818,334.79797,3,9,5
2015818,187.66447,5,11,5
2015818,292.4433,3,6,5
2015818,207.33333,2,8,5
2015818,287.70465,4,10,5
2015818,147.39691,6,3,5
2015818,135.38406,4,1,5
2015818,135.39436,5,1,5
2015818,180.99496,3,8,5
2015818,292.31516,4,10,5
2015818,188.42308,5,6,5
2015818,216.85417,4,6,5
2015818,198.27274,6,8,5
2015818,266.75378,4,5,5
2015818,170.46053,5,11,5
2015818,325.56186,1,12,5
2015818,158.05263,0,6,5
2015818,288.63959,3,5,5
2015818,251.95918,4,5,5
2015818,146.54362,3,1,5
2015818,167.6077,1,11,5
2015818,274.47208,6,11,5
2015818,189.69444,0,12,5
2015818,119.11111,0,2,5
2015818,207.03226,2,3,5
2015818,361.41623,2,9,5
2015818,285.98447,1,12,5
2015818,278.07178,5,10,5
2015818,213.88264,1,8,5
2015818,172.65306,0,5,5
2015818,283.39999,6,12,5
2015818,189.20207,6,6,5
2015818,251.86082,3,6,5
2015818,249.67178,2,6,5
2015818,182.95767,4,9,5
2015818,171.83249,5,5,5
2015818,180.25,2,11,5
2015818,137.15172,6,1,5
2015818,256.79898,3,11,5
2015818,192.23859,2,8,5
2015818,312.64551,2,10,5
2015818,296.86591,2,10,5
2015818,198.49153,5,9,5
2015818,132.86365,6,2,5
2015818,228.41451,6,9,5
2015818,153.53847,2,1,5
2015818,169.42374,0,7,5
2015818,274.42422,5,12,5
2015818,208.10928,5,4,5
2015818,202.62814,6,8,5
2015818,237.8866,6,11,5
2015818,235.25389,4,11,5
2015818,283.27637,2,5,5
2015818,181.76572,0,4,5
2015818,116.93023,0,1,5
2015818,269.27692,1,5,5
2015818,219.87755,2,3,5
2015818,147.21558,2,1,5
2015818,284.17526,3,11,5
2015818,219.75758,5,5,5
2015818,306.19873,1,10,5
2015818,173.18793,1,12,5
2015818,149.40602,3,1,5
2015818,208.34518,6,9,5
2015818,206.53989,4,8,5
2015818,153.41753,0,9,5
2015818,232.21649,4,9,5
2015818,235.22562,0,11,5
2015818,135.68306,5,3,5
2015818,149.42857,4,2,5
2015818,171.83516,0,8,5
2015818,256.31384,5,10,5
2015818,130.56633,6,2,5
2015818,263.8934,2,6,5
2015818,233.18367,6,4,5
2015818,259.07614,3,4,5
2015818,351.08762,1,9,5
2015818,228.69035,3,7,5
2015818,190.88776,3,3,5
2015818,280.46906,4,12,5
2015818,111.79661,0,1,5
2015818,231.50877,5,9,5
2015818,293.5,4,9,5
2015818,307.9436,2,12,5
2015818,200.34065,4,8,5
2015818,215.29016,4,11,5
2015818,128.95337,6,1,5
2015818,199.18687,6,3,5
2015818,159.59538,5,3,5
2015818,155.71729,1,2,5
2015818,152.31915,2,2,5
2015818,269.34518,2,6,5
2015818,284.49496,3,5,5
2015818,318.37823,4,10,5
2015818,206.13939,0,5,5
2015818,131.23244,4,2,5
2015818,187.10362,5,6,5
2015818,194.3401,2,3,5
2015818,215.10001,4,5,5
2015818,168.90833,0,11,5
2015818,231.72928,1,12,5
2015818,177.80263,0,6,5
2015818,210.26315,5,6,5
2015818,237.30412,5,11,5
2015818,294.86771,2,6,5
2015818,203.65285,2,7,5
2015818,168.01227,0,3,5
2015818,193.4061,4,12,5
2015818,214.41237,3,3,5
2015818,170.6647,1,7,5
2015818,294.7005,3,10,5
2015818,146.56667,2,1,5
2015818,191.67857,1,3,5
2015818,168.91589,3,7,5
2015818,242.03876,1,10,5
2015818,256.90155,2,4,5
2015818,210.99495,3,8,5
2015818,226.20811,0,5,5
2015818,121.04278,0,2,5
2015818,196.84924,1,8,5
2015818,127.91209,0,2,5
2015818,144.48128,3,2,5
2015818,139.16402,6,1,5
2015818,125.70619,5,2,5
2015818,318.11676,3,12,5
2015818,171.34187,2,7,5
2015818,202.23457,0,5,5
2015818,266.59695,6,9,5
2015818,218.21989,1,4,5
2015818,239.86935,6,5,5
2015818,157.15607,6,2,5
2015818,285.49478,4,9,5
2015818,254.0191,0,10,5
2015818,138.47183,0,3,5
2015818,199.54822,6,3,5
2015818,174.18065,0,7,5
2015818,213.71133,1,7,5
2015818,108.60773,0,1,5
2015818,250.60915,4,4,5
2015818,127.32984,4,2,5
2015818,219.11224,2,8,5
2015818,161.78973,6,3,5
2015818,238.42784,1,6,5
2015818,175.08673,0,8,5
2015818,163.68367,2,12,5
2015818,203.38422,4,8,5
2015818,169.56976,2,1,5
2015818,289.16666,2,11,5
2015818,169.23669,0,12,5
2015818,207.84048,4,7,5
2015818,145.11475,4,1,5
2015818,292.38266,2,10,5
2015818,261.40884,0,9,5
2015818,335.54822,2,9,5
2015818,221.39285,4,3,5
2015818,209.29605,0,10,5
2015818,150.38126,4,7,5
2015818,161.34946,3,1,5
2015818,217.2766,5,4,5
2015818,300.02551,1,5,5
2015818,131.4239,2,2,5
2015818,166.10072,4,12,5
2015818,218.38625,4,5,5
2015818,214.88326,2,4,5
2015818,261.46194,6,10,5
2015818,301.44272,4,10,5
2015818,198.77344,0,10,5
2015818,179.63776,5,7,5
2015818,284.71573,3,9,5
2015818,169.76424,4,1,5
2015818,135.47668,3,2,5
2015818,194.32768,4,8,5
2015818,185.15788,0,6,5
2015818,293.86978,1,9,5
2015818,246.10255,2,4,5
2015818,241.77274,3,3,5
2015818,231.30052,1,6,5
2015818,133.27132,5,1,5
2015818,176.51295,5,8,5
2015818,245.36053,1,11,5
2015818,221.32487,5,12,5
2015818,217.08205,6,4,5
2015818,135.69633,1,2,5
2015818,154.16751,2,2,5
2015818,171.19148,0,7,5
2015818,197.72221,6,5,5
2015818,296.88144,2,12,5
2015818,221.57216,6,12,5
2015818,188.15788,6,9,5
2015818,190.09795,6,7,5
2015818,221.39999,3,3,5
2015818,125.1399,4,2,5
2015818,136.16176,5,1,5
2015818,230.94923,6,5,5
2015818,267.06598,3,6,5
2015818,197.1804,5,3,5
2015818,208.70833,6,6,5
2015818,211.61026,2,7,5
2015818,196.67133,0,4,5
2015818,315.22223,2,9,5
2015818,296.06635,1,9,5
2015818,215.2,3,8,5
2015818,233.07692,4,6,5
2015818,255.07587,4,10,5
2015818,271.60318,0,10,5
2015818,130.08989,6,1,5
2015818,184.61111,0,6,5
2015818,191.03053,2,9,5
2015818,195.8,5,9,5
2015818,196.10204,4,3,5
2015818,296.25888,3,10,5
2015818,154.34193,1,2,5
2015818,195.7868,5,5,5
2015818,219.11269,1,4,5
2015818,208.41753,3,7,5
2015818,127.08152,5,1,5
2015818,255.57359,4,4,5
2015818,228.88542,5,4,5
2015818,320.63452,2,5,5
2015818,256.39548,1,10,5
2015818,183.37341,0,3,5
2015818,195.33333,1,8,5
2015818,174.79167,4,8,5
2015818,247.94708,2,11,5
2015818,346.87839,0,12,5
2015818,134.8125,3,2,5
2015818,202.94048,4,11,5
2015818,127.30097,0,1,5
2015818,163.66957,1,1,5
2015818,238.26804,2,7,5
2015818,230.28789,4,3,5
2015818,228.35567,2,4,5
2015818,209.25684,5,6,5
2015818,243.87755,5,11,5
2015818,267.70917,3,5,5
2015818,175.41837,5,8,5
2015818,382.56122,2,12,5
2015818,158.36472,5,7,5
2015818,213.76344,1,4,5
2015818,206.27779,2,7,5
2015818,251.4061,3,4,5
2015818,157.13408,0,8,5
2015818,124.45876,5,2,5
2015818,259.70706,3,6,5
2015818,267.23712,6,12,5
2015818,251.37563,2,4,5
2015818,238.39999,1,6,5
2015818,158.92593,1,1,5
2015818,199.01961,6,6,5
2015818,197.83432,5,8,5
2015818,185.1198,1,3,5
2015818,182.27692,6,8,5
2015818,155.49704,6,7,5
2015818,231.51515,3,5,5
2015818,208.70256,6,6,5
2015818,173.31633,6,11,5
2015818,184.85161,0,7,5
2015818,234,0,9,5
123025,301.30646,1,9,4
123025,170.65657,2,1,4
123025,266.15533,6,5,4
123025,296.47842,6,4,4
123025,287.4202,2,4,4
123025,320.97418,1,10,4
123025,197.70175,0,4,4
123025,263.14838,1,12,4
123025,241.78218,3,3,4
123025,175.03258,3,1,4
123025,282.23871,4,3,4
123025,237.63123,5,5,4
123025,222.20065,0,4,4
123025,218.13635,5,7,4
123025,246.35313,3,8,4
123025,193.63107,0,12,4
123025,194.91339,0,3,4
123025,355.46774,6,10,4
123025,230.43227,5,11,4
123025,264.89999,2,3,4
123025,298.00967,4,5,4
123025,245.09926,5,6,4
123025,251.50645,4,10,4
123025,166.50362,4,2,4
123025,201.40968,3,12,4
123025,206.60432,1,3,4
123025,307.05484,3,6,4
123025,276.61612,6,11,4
123025,346.37741,5,12,4
123025,214.1788,4,8,4
123025,193.83212,0,6,4
123025,273.97742,4,11,4
123025,262.0484,4,12,4
123025,303.42581,5,10,4
123025,319.45483,2,5,4
123025,333.40646,2,5,4
123025,295.18091,1,9,4
123025,208.59737,6,3,4
123025,165.27576,0,1,4
123025,295.25485,4,5,4
123025,159.97153,3,2,4
123025,306.33224,4,10,4
123025,213.0459,4,7,4
123025,369.06775,3,12,4
123025,194.34193,1,1,4
123025,289.32559,1,5,4
123025,170.32565,3,1,4
123025,310.97736,3,5,4
123025,183.0712,1,1,4
123025,171.51613,1,5,4
123025,213.41096,0,4,4
123025,160.06313,2,2,4
123025,298.5,3,6,4
123025,184.71291,0,6,4
123025,286.09677,2,6,4
123025,304.45807,6,5,4
123025,280.5387,0,11,4
123025,223.6873,2,7,4
123025,246.55891,1,8,4
123025,167.12787,2,1,4
123025,211.42105,0,6,4
123025,175.5,0,7,4
123025,197.88742,0,11,4
123025,169.18996,3,7,4
123025,219.72131,4,8,4
123025,264.79678,6,9,4
123025,252.0871,1,10,4
123025,200.43813,5,7,4
123025,217.35593,6,7,4
123025,168.12903,2,1,4
123025,185.00662,5,3,4
123025,312.36774,3,10,4
123025,309.57098,6,10,4
123025,209.30392,3,8,4
123025,177.60968,0,1,4
123025,213.98065,1,3,4
123025,348.99661,2,1,4
123025,224.99004,1,8,4
123025,327.12903,3,5,4
123025,285.29507,4,11,4
123025,263.18304,6,6,4
123025,190.17097,6,1,4
123025,550.80969,2,12,4
123025,301.65161,5,10,4
123025,205.0302,6,7,4
123025,220.5515,4,7,4
123025,335.06128,4,12,4
123025,168.55034,4,1,4
123025,338.86276,5,9,4
123025,177.62035,3,2,4
123025,313.56128,2,10,4
123025,272.6387,3,3,4
123025,299.5719,2,6,4
123025,214.28053,5,8,4
123025,171.22903,1,11,4
123025,360.28711,6,12,4
123025,201.55484,5,7,4
123025,265.09604,4,9,4
123025,163.83278,2,2,4
123025,270.08496,4,5,4
123025,382.85162,3,9,4
123025,231.16727,2,3,4
123025,195.52904,6,1,4
123025,186.72974,5,2,4
123025,321.47385,5,5,4
123025,294.83224,6,9,4
123025,176.57742,1,1,4
123025,252.30646,5,5,4
123025,217.60927,5,3,4
123025,207.24838,5,12,4
123025,254.69804,3,7,4
123025,283.79153,1,11,4
123025,232.92435,5,6,4
123025,174.4055,2,2,4
123025,196.67435,5,1,4
123025,293.78787,1,5,4
123025,246.42207,3,8,4
123025,259.54193,2,8,4
123025,197.51961,1,12,4
123025,219.10492,2,3,4
123025,188.50967,0,12,4
123025,254.38435,0,11,4
123025,177.08696,0,8,4
123025,277.89261,6,3,4
123025,329.5484,5,9,4
123025,420.58066,6,12,4
123025,288.69354,5,11,4
123025,251.83766,1,8,4
123025,293.04517,6,8,4
123025,208.71947,1,3,4
123025,229.25574,1,8,4
123025,273.34869,6,6,4
123025,278.01324,5,4,4
123025,268.16272,3,4,4
123025,236.93355,4,8,4
123025,328.60324,4,10,4
123025,209.19344,1,2,4
123025,208.95483,5,8,4
123025,180.38622,0,7,4
123025,380.15805,2,9,4
123025,282.46054,5,5,4
123025,197.35236,5,3,4
123025,195.27419,2,1,4
123025,271.82352,4,5,4
123025,238.92332,6,8,4
123025,358.52258,6,5,4
123025,340.45483,5,11,4
123025,256.85858,0,9,4
123025,301.94193,3,11,4
123025,281.76471,3,10,4
123025,347.12903,6,9,4
123025,248.78523,5,8,4
123025,264.65161,5,11,4
123025,240.7785,2,11,4
123025,253.04248,3,7,4
123025,298.60327,6,12,4
123025,233.33223,0,9,4
123025,243.68439,6,8,4
123025,271.58688,1,4,4
123025,278.64078,6,6,4
123025,299.24838,2,4,4
123025,237.06714,1,4,4
123025,250.66118,6,3,4
123025,187.78065,4,1,4
123025,192.97221,0,2,4
123025,177.42395,4,12,4
123025,370.67743,4,12,4
123025,267.70969,2,3,4
123025,204.02274,4,3,4
123025,221.54195,4,6,4
123025,181.08907,1,9,4
123025,168.367,0,1,4
123025,322.82257,4,10,4
123025,285.08066,3,4,4
123025,263.21896,1,6,4
123025,217.85616,3,9,4
123025,196.52303,6,1,4
123025,160.39404,1,2,4
123025,290.15918,1,6,4
123025,292.26059,4,5,4
123025,220.20323,0,5,4
123025,212.49669,2,8,4
123025,264.08386,5,4,4
123025,333.12582,3,6,4
123025,290.27921,0,10,4
123025,178.6189,0,7,4
123025,201.21452,5,7,4
123025,327.59805,4,9,4
123025,154.74074,4,2,4
123025,277.14334,6,3,4
123025,164.73941,4,1,4
123025,207.27719,0,3,4
123025,321.97742,3,10,4
123025,195.00668,5,1,4
123025,222.77852,0,3,4
123025,263.86774,0,9,4
123025,204.96774,3,1,4
123025,164.61824,0,11,4
123025,239.70508,5,6,4
123025,325.30969,3,12,4
123025,296.3129,2,4,4
123025,231.14839,0,10,4
123025,280.39999,3,11,4
123025,323.99255,2,6,4
123025,368.55807,6,11,4
123025,291.49512,4,4,4
123025,159.6722,3,2,4
123025,330.66339,1,5,4
123025,322.13962,2,10,4
123025,321.50323,3,5,4
123025,363.34515,2,9,4
123025,281.20862,0,5,4
123025,291.32581,0,12,4
123025,293.01614,1,10,4
123025,248.67097,4,11,4
123025,242.75667,5,9,4
123025,331.92581,3,10,4
123025,178.69463,0,8,4
123025,230.95593,1,7,4
123025,317.81934,3,4,4
123025,216.16774,6,2,4
123025,241.98605,5,4,4
123025,255.38387,6,9,4
123025,177.05405,0,2,4
123025,226.5836,4,7,4
123025,279.91205,3,11,4
123025,161.05357,0,1,4
123025,154.58363,1,2,4
123025,282.47098,1,10,4
123025,203.11905,6,2,4
123025,153.47458,4,1,4
123025,153.62807,4,2,4
123025,294.78711,3,5,4
123025,221.03236,0,6,4
123025,162.63229,0,5,4
123025,299.80133,6,4,4
123025,172.63004,1,2,4
123025,230.33333,2,9,4
123025,245.25484,1,11,4
123025,176.99323,3,2,4
123025,242.81967,0,5,4
123025,190.84515,2,12,4
123025,318.82257,6,11,4
123025,253.01961,4,11,4
123025,226.55161,6,7,4
123025,148.68826,0,2,4
123025,206.90431,0,6,4
123025,244.77742,0,10,4
123025,351.97726,4,9,4
123025,274.49677,6,11,4
123025,312.46179,6,11,4
123025,280.8613,1,4,4
123025,159.39655,1,1,4
123025,282,5,3,4
123025,263.22903,2,11,4
123025,235.97652,4,8,4
123025,321.88708,1,9,4
123025,264.70685,6,6,4
123025,238.43549,2,12,4
123025,210.71571,1,7,4
123025,237.53156,4,3,4
123025,363.88065,5,12,4
123025,226.66113,3,7,4
123025,222.31773,5,8,4
123025,197.03595,0,8,4
123025,239.59032,0,10,4
123025,302.61292,4,4,4
123025,310.95425,6,5,4
123025,352.4129,0,12,4
123025,362.50644,1,9,4
123025,329.19031,3,10,4
123025,284.90323,5,4,4
123025,321.32257,5,10,4
123025,318.43225,3,5,4
123025,163.45238,0,2,4
123025,283.01294,2,7,4
123025,382.25162,3,9,4
123025,247.53024,4,4,4
123025,258.92105,5,3,4
123025,346.62259,2,12,4
123025,229.7309,1,11,4
123025,256.02036,1,6,4
123025,307.66776,6,10,4
123025,179.75253,4,2,4
123025,220.76129,2,2,4
123025,219.48814,6,2,4
123025,315.49356,4,10,4
123025,333.7869,2,5,4
123025,204.50166,4,7,4
123025,328.04221,2,9,4
123025,254.49794,6,6,4
123025,241.25,1,3,4
123025,252.27036,5,5,4
123025,209.12903,6,1,4
123025,294.74515,2,10,4
123025,183.75339,6,2,4
123025,191.95946,5,1,4
123025,176.51515,4,1,4
123025,238.78041,1,7,4
123025,188.87595,2,7,4
123025,318.32257,2,10,4
123025,328.75806,1,12,4
123025,275.69806,1,4,4
123025,186.43709,5,1,4
123025,263.64838,3,11,4
123025,246.01289,1,6,4
123025,237.25166,0,9,4
123025,270.34723,4,6,4
123025,319.11438,6,4,4
123025,172.36774,5,2,4
123025,265.52173,4,6,4
123025,214.25566,4,8,4
123025,295.88025,5,11,4
123025,260.31168,2,5,4
123025,317.62582,3,9,4
123025,279.37543,4,4,4
123025,244.85762,4,9,4
123025,253.92581,2,7,4
123025,299.62091,2,4,4
123025,156.05017,3,1,4
123025,283.22482,4,6,4
123025,192.09125,0,12,4
123025,171.98288,3,1,4
123025,239.08553,6,8,4
123025,334.47418,2,12,4
123025,227.71523,5,8,4
123025,237.58249,3,8,4
123025,187.98026,0,8,4
123025,302.9129,2,11,4
123025,218.16452,3,7,4
123025,321.5484,2,10,4
123025,244.16832,2,8,4
123025,266.08142,3,3,4
123025,226.6431,2,7,4
123025,226.25504,6,3,4
123025,461.88708,1,12,4
123025,246.0598,0,4,4
123025,206.04839,3,12,4
123025,281.49509,5,10,4
123025,265.50354,2,4,4
123025,229.78964,6,7,4
123025,203.07527,0,9,4
123025,242.30795,5,6,4
123025,181.55518,0,3,4
123025,291.2829,6,4,4
123025,217.66667,1,7,4
123025,220.52274,3,3,4
123025,277.23529,3,6,4
123025,249.50993,2,8,4
123025,187.77692,0,3,4
123025,309.60001,3,4,4
123025,376.12903,6,12,4
123025,333.93549,5,12,4
123025,194.53548,1,12,4
123025,181.60072,0,7,4
123025,269.97324,1,4,4
123025,218.84364,1,7,4
123025,316.75,2,6,4
123025,244.54427,6,8,4
123025,161.9742,2,11,4
123025,179.28027,5,2,4
123025,269.59033,4,3,4
123025,252.43188,5,9,4
